VOLTAJE,CORRIENTE,POTENCIA ACTIVA,FACTOR DE POTENCIA,POTENCIA APARENTE
118.275726,2.802697,251.14621,0.757626,331.491058
118.236443,2.795837,250.240631,0.756998,330.569794
118.052704,2.787743,248.084656,0.753826,329.100586
118.180412,2.797592,249.553223,0.754802,330.620575
118.085533,2.800089,250.012436,0.756124,330.649963
118.279434,2.787952,248.891235,0.754771,329.757385
118.122711,2.824145,252.262955,0.756194,333.595673
118.251503,2.801107,250.374451,0.755881,331.235168
118.088928,2.808922,251.060318,0.756884,331.702545
118.187424,2.795243,249.468948,0.755137,330.362549
117.982422,2.806204,249.58403,0.753842,331.082733
118.16552,2.790582,249.029526,0.755206,329.75058
118.022087,2.791368,247.631622,0.751667,329.443146
118.113174,2.799943,249.797302,0.755336,330.710114
117.881691,2.787667,247.702911,0.753779,328.614899
118.314781,2.796291,249.759888,0.754921,330.84256
118.332947,2.79602,248.71463,0.751719,330.861237
118.263527,2.775305,247.024597,0.752625,328.217346
118.021843,2.792057,247.895874,0.752285,329.523682
118.223663,2.793063,248.766861,0.753368,330.206146
118.290962,2.794669,249.448013,0.754567,330.584106
118.337143,2.807862,250.065735,0.752588,332.274414
118.312897,2.807247,249.464523,0.751097,332.133514
118.341805,2.787927,248.843094,0.754234,329.928284
118.566376,2.817516,252.426254,0.755625,334.062714
118.302933,2.804699,249.206985,0.751067,331.804138
118.497757,2.821728,251.718918,0.752819,334.368439
118.293839,2.825532,252.035507,0.754049,334.243042
118.276558,2.789516,247.706894,0.750776,329.934357
118.235977,2.791542,247.740784,0.750592,330.06073
118.549866,2.805212,250.737579,0.753967,332.557556
118.177338,2.81469,251.155991,0.755055,332.632599
117.928253,2.794004,248.125519,0.753055,329.492004
118.126244,2.764508,246.18222,0.753863,326.560883
118.004929,2.766154,245.912369,0.753362,326.419769
118.187584,2.769005,246.651184,0.753681,327.261963
117.86454,2.803993,247.91185,0.750131,330.491302
118.150269,2.793719,248.258118,0.752118,330.078613
118.160606,2.799112,249.113602,0.75319,330.74472
118.1903,2.776996,246.812622,0.751987,328.213989
118.168747,2.782533,247.637695,0.753137,328.808472
118.242035,2.795665,249.674881,0.755297,330.565094
118.255928,2.792979,249.768005,0.756217,330.286316
118.249489,2.808167,251.038376,0.755993,332.064331
118.463043,2.681317,241.079208,0.758977,317.636932
118.270744,2.109017,195.472809,0.783662,249.435028
118.112877,2.121965,195.95488,0.781845,250.631439
118.31826,2.131665,196.531113,0.779221,252.214859
118.05706,2.120553,196.243027,0.783886,250.346222
118.311577,2.131585,197.820374,0.784406,252.191223
118.138428,2.113973,194.199905,0.777604,249.741486
118.309013,2.108896,195.572418,0.783853,249.501465
118.789131,2.113101,197.251556,0.785821,251.013489
118.267563,2.127895,197.159393,0.783432,251.660995
118.328285,2.13299,197.492249,0.782479,252.393097
118.39875,2.132392,198.383301,0.785762,252.472519
118.163361,2.126507,196.246002,0.781,251.275223
118.365707,2.137966,199.166458,0.787027,253.061874
118.341736,2.111053,196.352661,0.785959,249.825653
118.352684,2.128548,198.03421,0.786102,251.919388
118.139763,2.132602,197.418518,0.783578,251.945114
118.374336,2.11212,196.299667,0.785133,250.020844
118.392693,2.123651,196.212677,0.780403,251.424728
118.387024,2.136169,197.462616,0.78081,252.894714
118.295364,2.125198,195.241821,0.776615,251.401093
118.467506,2.148341,197.897217,0.777566,254.508591
118.3507,2.122704,196.132019,0.780707,251.223511
118.431015,2.140876,197.338013,0.778312,253.546066
118.627167,2.121607,196.380646,0.780278,251.680237
118.602402,2.136968,198.730927,0.784105,253.449524
118.642151,2.147171,197.692123,0.776039,254.744934
118.575592,2.15047,198.377808,0.777973,254.993225
118.774094,2.142084,200.128937,0.786596,254.424072
118.395256,2.11727,194.863922,0.777358,250.674744
118.850372,2.150286,199.22171,0.779543,255.562286
118.481522,2.1336,197.070358,0.779575,252.792175
118.587189,2.139414,199.113876,0.784818,253.707047
118.591805,2.140631,198.140366,0.780506,253.861343
118.665222,2.140774,198.747543,0.782362,254.035431
118.539986,2.133569,197.998825,0.782872,252.9133
118.606819,2.119236,195.756226,0.778801,251.355896
118.460243,2.130202,196.351944,0.778111,252.344254
118.224213,2.149091,198.48761,0.781218,254.074585
118.347046,2.131516,196.601166,0.779364,252.258621
118.451744,2.138104,197.26741,0.778906,253.262115
118.431343,2.14767,199.423325,0.784046,254.351471
118.581215,2.131764,198.239746,0.784216,252.787186
118.435555,2.14033,197.322159,0.778418,253.491211
118.231743,2.13798,197.904663,0.782922,252.777069
118.459259,2.15315,199.057266,0.780431,255.060562
118.466431,2.168435,200.241074,0.779492,256.886749
118.559944,2.138401,197.493866,0.77898,253.528656
118.551529,2.147393,197.998047,0.777754,254.576721
118.52037,2.125664,197.563309,0.784185,251.934433
118.443665,2.133918,196.651611,0.778051,252.7491
118.591057,2.129966,196.381912,0.777458,252.594925
118.793137,2.130245,197.593155,0.78082,253.058533
118.521729,2.130917,196.697968,0.778817,252.559982
118.680038,2.119566,196.526917,0.781263,251.550171
118.701599,2.150915,199.541397,0.781544,255.317062
118.488785,2.081631,192.885803,0.782022,246.649948
118.509079,2.133296,197.061844,0.779471,252.814911
118.52066,2.147862,198.078003,0.778101,254.565994
118.66774,2.146797,199.705856,0.783912,254.755569
118.551964,2.130505,196.508072,0.778017,252.575592
118.576782,2.141507,198.32753,0.781023,253.933029
118.214806,2.131499,197.109344,0.782259,251.974686
118.547707,2.124673,196.540085,0.780308,251.875092
118.600548,2.094326,193.377167,0.778528,248.388214
118.488998,2.117132,195.935471,0.781065,250.856842
118.653755,2.093463,193.854919,0.780423,248.397293
118.46743,2.135852,197.391022,0.780113,253.028854
118.832542,2.164987,200.968445,0.781155,257.270874
118.481583,2.128349,196.192749,0.778017,252.170135
118.429314,2.128483,196.670944,0.780209,252.074783
118.544479,2.118639,195.570633,0.778691,251.152924
118.448906,2.10866,195.785614,0.783869,249.768433
118.487701,2.127601,197.688873,0.784185,252.094604
118.725769,2.14829,199.877487,0.783657,255.057343
118.578407,2.142641,197.536987,0.777487,254.070969
118.546249,2.095985,193.821198,0.780055,248.471176
118.555199,2.14596,198.025925,0.778359,254.414703
118.626411,2.133912,197.327637,0.779525,253.138336
118.480423,2.126036,196.301453,0.779303,251.893661
118.416039,2.141134,198.552109,0.783105,253.544632
118.498169,2.123843,195.909332,0.778433,251.671524
118.392174,2.13199,197.047821,0.780663,252.41098
118.451073,2.107265,194.381134,0.778746,249.607834
118.603348,2.135526,197.256134,0.778805,253.280548
118.539307,2.122464,196.92572,0.782708,251.595428
118.386436,2.16294,199.673141,0.779782,256.062744
118.625252,2.142616,198.081192,0.779331,254.168335
118.442627,2.137442,198.440811,0.783842,253.16423
118.542458,2.141728,199.442764,0.785561,253.885742
118.656097,2.109185,194.907623,0.778797,250.267685
118.539551,2.143111,198.907043,0.782965,254.043411
118.47892,2.15625,199.970627,0.782755,255.470108
118.524841,2.149791,199.204102,0.781795,254.803635
118.435059,2.138716,197.193436,0.778501,253.298981
118.553726,2.116643,195.816788,0.780346,250.935913
118.224014,2.109667,194.022537,0.777916,249.413284
118.353638,2.137834,197.063736,0.778845,253.020462
118.52507,2.087955,192.003616,0.775851,247.47496
118.49044,2.146141,198.216599,0.779468,254.297226
118.269302,2.127149,195.773193,0.778186,251.576462
118.472137,2.149713,198.392212,0.778983,254.681046
118.284157,2.136154,196.939804,0.779425,252.673141
118.385498,2.127378,196.805374,0.781437,251.850647
118.360817,2.11662,195.905167,0.781979,250.524902
118.559608,2.13254,197.253738,0.780174,252.833084
118.339714,2.131351,196.152481,0.777693,252.223495
118.394577,2.901792,266.790039,0.776554,343.556396
118.381279,2.893804,265.236115,0.774249,342.572235
118.385834,2.905325,265.908661,0.773104,343.949341
118.480347,2.879681,262.951447,0.770699,341.185577
118.446434,2.892303,264.236633,0.771307,342.583008
118.862991,2.877448,264.587341,0.773597,342.022034
118.300644,2.888238,262.898132,0.769427,341.680481
118.55809,2.860696,260.630157,0.768461,339.158691
118.367996,2.874012,260.832367,0.766723,340.190979
118.685051,2.887727,263.828278,0.769785,342.730011
118.401543,2.868951,259.838745,0.764933,339.688202
118.311966,2.832253,256.730957,0.766157,335.089386
118.468002,2.844839,257.367767,0.763652,337.0224
118.567024,2.851486,258.254303,0.763858,338.092194
118.406685,2.8436,256.317261,0.76126,336.701263
118.16169,2.818664,252.558121,0.7583,333.058136
118.414696,2.839657,256.543121,0.762937,336.257141
118.401779,2.836678,255.728409,0.761396,335.867706
118.375824,2.82855,254.367737,0.759688,334.83194
118.401329,2.831834,255.093658,0.760808,335.292908
118.340347,2.847876,255.751419,0.758864,337.018646
118.236755,2.809568,251.440811,0.756909,332.194153
118.369812,2.821759,253.012009,0.757496,334.011047
118.524895,2.84325,256.490906,0.76111,336.99585
118.383514,2.851148,255.984207,0.758407,337.528931
118.186989,2.84846,255.953522,0.760294,336.650909
118.339813,2.830019,253.59465,0.757216,334.903961
118.514389,2.84014,254.863571,0.757176,336.597443
118.419556,2.832723,253.54216,0.755827,335.449799
118.093826,2.795846,248.042526,0.751252,330.17215
118.327087,2.834392,253.553711,0.756007,335.385315
118.142143,2.808097,251.061584,0.756769,331.754608
118.328354,2.807186,251.121719,0.756004,332.169708
118.362999,2.794043,249.545837,0.754573,330.711273
118.379486,2.810001,250.971863,0.75447,332.646423
118.518585,2.825145,254.134354,0.75899,334.832153
118.357506,2.81475,251.877502,0.756056,333.146759
118.29908,2.807095,250.987305,0.755811,332.076782
118.150818,2.799209,248.779907,0.752217,330.72879
118.5364,2.834341,252.994644,0.753022,335.972565
118.363533,2.811917,250.762497,0.753429,332.82843
118.545776,2.839387,254.35881,0.755677,336.597351
118.354736,2.832932,253.673798,0.756578,335.290985
118.299385,2.791701,248.004456,0.750945,330.256561
118.30114,2.79317,248.404236,0.751749,330.435181
118.176849,2.784843,246.76358,0.749804,329.103943
118.490013,2.801219,249.475266,0.751621,331.916443
118.508698,2.796223,249.533768,0.753021,331.37674
118.385338,2.805458,249.76651,0.752026,332.125031
118.267555,2.822304,251.678757,0.75401,333.786926
118.391159,2.803966,249.519241,0.751644,331.964783
118.06337,2.79552,247.483566,0.74984,330.048553
118.350395,2.795754,248.544998,0.751167,330.878571
118.474136,2.830065,252.445938,0.752919,335.289459
118.377464,2.792711,248.621582,0.752045,330.594055
118.275383,2.80435,249.818268,0.753178,331.685577
118.354164,2.796271,249.738068,0.754609,330.950348
118.690582,2.815874,252.480927,0.755438,334.217743
118.367836,2.812575,250.32132,0.7519,332.918396
118.164658,2.816708,250.958496,0.754002,332.835297
118.223213,2.801975,249.274033,0.752506,331.258453
118.192093,2.82278,250.389633,0.7505,333.63031
118.301155,2.788681,248.066467,0.751935,329.904144
118.483765,2.813939,250.63443,0.751739,333.406036
118.282646,2.789609,247.546432,0.750226,329.962372
118.38253,2.793166,247.607727,0.748824,330.662109
118.229355,2.817375,250.345642,0.751571,333.096436
118.403702,2.794581,250.286697,0.756407,330.888794
118.349121,2.812619,249.744583,0.750274,332.871033
118.889114,2.802769,251.21524,0.753905,333.21875
118.30529,2.791255,247.309219,0.748922,330.220276
118.36113,2.820955,250.79509,0.751128,333.891357
118.372025,2.792972,248.299042,0.751034,330.609741
118.574951,2.7953,250.034607,0.75436,331.452545
118.372993,2.807026,250.127884,0.752771,332.276093
118.405403,2.79521,248.720169,0.751493,330.967987
118.387939,2.781785,247.00946,0.750037,329.329742
118.420151,2.798355,248.253159,0.749146,331.381622
118.487984,2.794107,248.882202,0.751755,331.068146
118.361961,2.809915,250.033234,0.751783,332.587006
118.457718,2.79538,248.474289,0.750373,331.134338
118.593102,2.815915,250.538849,0.750233,333.94812
118.441223,2.818976,250.428146,0.750048,333.882996
118.620331,2.825236,252.309311,0.752869,335.130402
118.549759,2.789907,248.162613,0.750319,330.742798
118.440964,2.780238,247.513062,0.751647,329.294098
118.436226,2.800272,248.713806,0.74992,331.653687
118.572289,2.804657,250.292496,0.752636,332.554657
118.531319,2.835589,252.107849,0.750084,336.10611
118.384018,2.797163,248.173737,0.749454,331.139404
118.562645,2.797858,248.942719,0.750457,331.721436
118.445953,2.793899,248.922867,0.752201,330.925995
118.536583,2.805818,249.383652,0.749818,332.592041
118.319077,2.814423,250.09465,0.751035,332.999878
118.421707,2.796506,248.680023,0.75092,331.167053
118.358246,2.82109,250.103592,0.749039,333.899261
118.40255,2.779872,246.248535,0.748149,329.143921
118.914688,2.82119,252.253525,0.751916,335.480957
118.349228,2.790139,247.952606,0.750892,330.210754
118.724449,2.124308,197.008087,0.781135,252.207306
118.607849,2.132804,197.272293,0.779833,252.967285
118.475578,2.150374,199.363251,0.782532,254.766846
118.623055,2.111733,195.115219,0.778902,250.500214
118.392754,2.125996,195.892929,0.778271,251.70256
118.501976,2.121277,196.26506,0.780765,251.375473
118.30584,2.102523,193.716431,0.778789,248.740738
118.564316,2.139086,198.104019,0.781108,253.619324
118.432899,2.144408,198.214386,0.780468,253.968491
118.459724,2.107768,194.831131,0.780306,249.685654
118.81498,2.129418,196.522644,0.776749,253.006744
118.530281,2.125527,196.118546,0.778436,251.93927
118.723785,2.128063,195.488434,0.773747,252.651749
118.566704,2.113872,194.460678,0.775872,250.634872
118.269157,2.109664,193.89035,0.77709,249.50824
118.493301,2.120307,195.476685,0.778041,251.242172
118.476494,2.120366,195.759094,0.779254,251.213516
118.503983,2.121033,196.880997,0.783292,251.350845
118.36084,2.121888,196.091888,0.780781,251.148499
118.531372,2.135459,196.916229,0.777959,253.118912
118.60524,2.110135,195.619461,0.781624,250.273102
118.552071,2.134063,198.330032,0.783921,252.997589
118.408791,2.155563,198.426193,0.777417,255.237656
118.522881,2.147311,198.700409,0.780731,254.505508
118.7957,2.134816,197.733932,0.779686,253.60701
118.423447,2.105191,195.612122,0.784633,249.303909
118.865288,2.138372,198.822296,0.782216,254.178253
118.602951,2.109947,195.284973,0.780372,250.245941
118.53096,2.125465,197.647629,0.784523,251.933426
118.571823,2.119421,195.716217,0.778804,251.303665
118.651695,2.143746,198.930176,0.782084,254.359116
118.486984,2.128834,197.316452,0.78226,252.23912
118.477638,2.134604,196.884109,0.778497,252.902832
118.467125,2.135371,196.689804,0.777518,252.971252
118.50383,2.145489,198.442825,0.780507,254.248718
118.486885,2.123228,197.108063,0.783497,251.574631
118.252129,2.093766,191.600296,0.773854,247.592285
118.380234,2.120961,196.103638,0.781041,251.07991
118.373283,2.107242,194.502029,0.779751,249.441193
118.544106,2.101096,194.970291,0.782785,249.072586
118.193977,2.127283,195.947281,0.779325,251.432022
118.479218,2.11992,196.252548,0.781365,251.166412
118.336006,2.082049,192.06636,0.779549,246.381378
118.48098,2.108929,194.71965,0.77929,249.867966
118.501053,2.140012,198.395569,0.782337,253.593628
118.479057,2.119892,196.898834,0.783949,251.162842
118.694397,2.158281,200.200287,0.781496,256.175812
118.452301,2.123924,196.10611,0.779487,251.583664
118.494385,2.13704,197.731125,0.780845,253.227249
118.471306,2.136662,197.579407,0.780535,253.133163
118.479195,2.106858,194.832611,0.78052,249.61882
118.450974,2.135126,196.795013,0.77813,252.907745
118.661224,2.1386,199.068329,0.784447,253.768936
118.449959,2.14224,197.894135,0.779884,253.748276
118.573334,2.137427,197.951874,0.781055,253.441803
118.455231,2.148514,198.326263,0.77927,254.502701
118.583969,2.144598,197.911942,0.778216,254.314941
118.565697,2.138565,197.725021,0.779795,253.560394
118.490562,2.126139,196.571777,0.780272,251.927399
118.367783,2.101435,194.693192,0.782711,248.742172
118.583496,2.139792,196.970871,0.776258,253.744064
118.439224,2.148655,198.005188,0.778062,254.485046
118.39476,2.113731,194.477448,0.777118,250.254639
118.387573,2.111333,194.161957,0.776786,249.955582
118.567337,2.148866,197.968124,0.777,254.785309
118.482269,2.109439,195.539078,0.782372,249.931168
118.155861,2.09358,191.618881,0.774628,247.368805
118.471039,2.120924,196.804718,0.783246,251.268127
118.598381,2.127245,197.987503,0.784768,252.287811
118.488419,2.113242,196.456863,0.784589,250.394699
118.560257,2.130046,196.414505,0.77776,252.538757
118.439606,2.127931,195.603531,0.776108,252.031265
118.619934,2.120817,195.722458,0.778,251.571136
118.352516,2.121572,195.709106,0.779428,251.093384
118.250038,2.136436,196.667725,0.77847,252.633698
118.53714,2.143864,196.893936,0.774784,254.127472
118.669731,2.145716,199.210281,0.782347,254.6315
118.557442,2.139387,197.729965,0.779569,253.640244
118.315163,2.108098,194.082947,0.778137,249.419937
118.589905,2.122874,196.018051,0.778617,251.751434
118.285736,2.131923,197.081863,0.781525,252.176071
118.38942,2.129034,196.183243,0.778335,252.055099
118.43718,2.143182,197.648865,0.778659,253.832458
118.403618,2.133202,197.641037,0.782492,252.578842
118.407677,2.121766,196.701797,0.782944,251.233398
118.548805,2.130721,197.506393,0.781911,252.594391
118.184517,2.083883,192.078491,0.779911,246.282715
118.447655,2.137892,198.684174,0.784605,253.228348
118.367737,2.122229,195.450684,0.778057,251.20343
118.517197,2.133004,198.507813,0.785244,252.797699
118.388626,2.167477,200.293671,0.780554,256.604584
118.543137,2.144609,197.54541,0.777038,254.228653
118.425835,2.11534,194.751862,0.777419,250.51088
118.447258,2.119204,196.604996,0.783244,251.013855
118.496849,2.139716,197.875336,0.780421,253.549561
118.568214,2.134179,196.836136,0.777868,253.045807
118.672867,2.131388,197.129044,0.779357,252.937973
118.404785,2.112116,194.736771,0.778684,250.084595
118.604233,2.125241,195.506607,0.775627,252.062607
118.469437,2.12146,196.952591,0.783647,251.328201
117.981049,2.098788,192.261826,0.776448,247.617218
118.528702,2.116151,195.202805,0.778244,250.824677
118.18808,2.135717,196.427643,0.778189,252.416306
118.491074,2.144517,197.159409,0.775894,254.106171
118.44117,2.113092,195.849945,0.782532,250.277145
118.631989,2.143292,199.410751,0.78427,254.262955
118.562744,2.935909,270.040192,0.775778,348.089417
118.328064,2.899174,266.383789,0.776508,343.05368
118.457397,2.884334,264.305695,0.773568,341.670715
118.457901,2.888279,264.003052,0.771624,342.139465
118.470123,2.887903,263.827698,0.771132,342.130219
118.429535,2.892904,264.179626,0.77109,342.605286
118.161469,2.865378,260.317474,0.768857,338.57724
118.390381,2.868018,260.097351,0.766016,339.545746
118.567177,2.877268,261.749054,0.767256,341.149536
118.241821,2.859437,258.772491,0.765361,338.105103
118.311974,2.842165,256.975952,0.764213,336.262207
118.425873,2.859431,258.092804,0.762166,338.630554
118.454651,2.820016,254.657623,0.762347,334.044067
118.269089,2.850497,257.335999,0.763324,337.125671
118.446129,2.843412,256.284546,0.76096,336.791107
118.310043,2.828041,255.68985,0.764198,334.585693
118.156525,2.857817,257.740662,0.763292,337.669769
118.272591,2.830805,254.636932,0.760549,334.80661
118.315193,2.842769,256.171265,0.761638,336.342712
118.410744,2.837611,255.591736,0.760681,336.003632
118.378212,2.825125,253.842606,0.759023,334.433289
118.384819,2.844643,256.140228,0.760596,336.762604
118.051926,2.825677,252.312241,0.756385,333.57663
118.34436,2.833012,253.573593,0.756324,335.270996
118.499962,2.826817,254.094025,0.75854,334.977722
118.309769,2.808263,251.017303,0.755519,332.244904
118.124146,2.806214,249.197525,0.751769,331.481659
118.279907,2.827439,253.273193,0.75733,334.42926
118.536156,2.812262,253.406982,0.760172,333.354675
118.373718,2.835286,253.705551,0.755923,335.623352
118.283089,2.805883,250.066513,0.753465,331.888519
118.322556,2.812602,252.108276,0.75755,332.794281
118.361191,2.851214,255.560822,0.757278,337.473083
118.351891,2.80652,250.724625,0.754838,332.156952
118.634064,2.855635,257.417664,0.759847,338.775604
118.408775,2.820929,253.487915,0.758894,334.022705
118.492607,2.804417,250.603638,0.754143,332.302734
118.301392,2.824443,251.932373,0.753983,334.135498
118.052887,2.827737,251.454483,0.753258,333.82251
118.360893,2.820733,250.758041,0.751077,333.864502
118.241096,2.826824,252.797302,0.756319,334.246765
118.462212,2.816287,251.470596,0.753755,333.623627
118.123756,2.790579,248.285828,0.753217,329.633667
118.285324,2.80476,249.06131,0.750723,331.761902
118.588844,2.828646,254.257004,0.757967,335.445831
118.414597,2.808371,251.680832,0.756816,332.552063
118.366898,2.802735,249.227905,0.75125,331.751099
118.39859,2.811167,251.882797,0.756772,332.838226
118.560524,2.837006,253.334488,0.753172,336.356873
118.451393,2.817846,252.178299,0.755528,333.777771
118.562141,2.82714,252.139008,0.752223,335.191742
118.410194,2.791426,248.210846,0.750941,330.533295
118.158043,2.810569,250.376572,0.753939,332.091339
118.41095,2.824284,251.322433,0.751503,334.426178
118.276871,2.798526,248.284348,0.750102,331.000916
118.49855,2.827334,252.959015,0.755023,335.035034
118.059105,2.79646,248.466476,0.752592,330.147552
118.397285,2.792687,248.043945,0.750178,330.646576
118.447693,2.791657,249.329666,0.754024,330.665314
118.481682,2.808409,251.375397,0.755459,332.745087
118.478539,2.808142,249.667725,0.750419,332.704529
118.391411,2.80894,250.755783,0.75403,332.554321
118.558098,2.835537,253.112167,0.752916,336.175842
118.359146,2.806891,249.920746,0.752272,332.221222
118.35463,2.800732,248.896179,0.750864,331.479553
118.325447,2.80682,249.511429,0.751273,332.118195
118.050552,2.802583,247.875534,0.749216,330.846497
118.332878,2.803934,249.59169,0.752241,331.797577
118.293594,2.813486,249.654175,0.750124,332.817322
118.423538,2.823628,251.4534,0.75199,334.384003
118.50087,2.81273,250.499405,0.751549,333.310974
118.380295,2.787543,246.878174,0.748138,329.990143
118.128708,2.807765,249.23584,0.75144,331.677612
118.360428,2.812001,250.759964,0.753418,332.829681
118.346085,2.789763,248.476715,0.7526,330.157593
118.354362,2.805804,249.732605,0.752027,332.079132
118.460739,2.818017,251.759064,0.754166,333.824341
118.403954,2.805308,249.600952,0.751449,332.159546
118.673622,2.818436,252.74939,0.755662,334.473999
118.434059,2.794265,248.748352,0.751651,330.936096
118.656662,2.822374,252.280334,0.753315,334.893524
118.37294,2.795674,248.683853,0.751465,330.932129
118.620377,2.815798,251.52388,0.753041,334.010956
118.340744,2.80952,248.953156,0.748775,332.480743
118.223091,2.814096,249.788162,0.750811,332.691101
118.458008,2.808586,248.504715,0.746935,332.699463
118.59684,2.799833,250.277939,0.753733,332.0513
118.311127,2.81717,249.870087,0.74968,333.302521
118.235756,2.788925,247.619232,0.750929,329.750641
118.391991,2.802488,248.894638,0.750152,331.792175
118.554626,2.792103,247.965317,0.749102,331.016754
118.324921,2.780406,246.538483,0.749377,328.991302
118.483604,2.803516,249.122772,0.749984,332.170715
118.459717,2.811243,250.853745,0.753272,333.019012
118.604935,2.832291,252.781448,0.752497,335.923737
118.418633,2.799482,248.473602,0.749519,331.510834
118.810173,2.810393,251.594864,0.753496,333.90332
118.424667,2.794023,247.801468,0.748914,330.881226
118.556175,2.822265,251.384796,0.751306,334.596893
118.471992,2.796816,249.560974,0.753177,331.344391
118.551804,2.774814,247.354889,0.751932,328.959259
118.443359,2.838509,253.319336,0.753472,336.202515
118.402397,2.807946,250.091003,0.752227,332.467529
118.45842,2.828189,252.716934,0.754327,335.022858
118.21907,2.762574,243.961105,0.746997,326.588928
118.558159,2.797147,248.491577,0.749316,331.624542
118.659004,2.810385,249.760254,0.748957,333.477509
118.499603,2.110682,194.954742,0.77946,250.115036
118.818382,2.130219,198.182907,0.782994,253.109146
118.637276,2.16346,200.002518,0.77923,256.667023
118.348663,2.134128,196.920609,0.779664,252.571152
118.648758,2.125502,195.682907,0.77594,252.188187
118.854469,2.125139,197.983124,0.783836,252.582245
118.53035,2.130275,195.394714,0.773834,252.502213
118.80381,2.13572,197.897263,0.779947,253.731705
118.611443,2.130416,196.649307,0.778218,252.691681
118.323669,2.123584,193.755341,0.771103,251.270233
118.531303,2.112682,195.302948,0.779905,250.418961
118.87159,2.145324,199.610901,0.782733,255.018021
118.643867,2.135707,197.782196,0.780549,253.388519
118.733948,2.158975,199.979111,0.780121,256.343597
118.613846,2.14012,197.522079,0.778112,253.847839
118.87915,2.13064,197.311172,0.778997,253.28862
118.695076,2.140554,197.402664,0.776952,254.073242
118.848663,2.119992,195.310944,0.775172,251.958252
118.685585,2.136057,196.683228,0.775812,253.519196
118.925354,2.158016,200.439972,0.781007,256.642853
118.767235,2.150899,199.386383,0.780511,255.456284
118.650543,2.125062,196.845062,0.780698,252.139816
118.74678,2.137606,198.243423,0.780997,253.833817
118.830917,2.126513,196.823257,0.778895,252.695435
118.699486,2.122048,195.426697,0.775854,251.885971
118.742264,2.135522,197.978226,0.780743,253.576675
118.516037,2.129004,195.013443,0.772878,252.321091
118.388313,2.100837,193.334259,0.777334,248.714554
118.632996,2.131523,196.676529,0.777781,252.868912
118.709015,2.142081,198.525543,0.780723,254.284302
118.514053,2.140033,197.873886,0.780186,253.624039
118.838745,2.129105,198.747742,0.785501,253.020203
118.61866,2.116807,197.241638,0.785533,251.092758
118.326637,2.142528,197.88501,0.780556,253.518143
118.435379,2.128039,196.278488,0.778774,252.035126
118.699211,2.115303,195.426178,0.778327,251.084808
118.509682,2.126764,195.27713,0.77478,252.04213
118.49601,2.130055,196.953598,0.780314,252.403046
118.658188,2.139914,197.567429,0.778075,253.918259
118.614601,2.130938,198.005249,0.783372,252.760315
118.674812,2.122676,197.888321,0.785557,251.908157
118.519249,2.149715,198.838226,0.780423,254.782623
118.654099,2.133938,197.144562,0.77861,253.200531
118.66053,2.130937,198.226135,0.783942,252.858154
118.584457,2.12732,196.538376,0.779088,252.26709
118.355492,2.105802,194.513306,0.780447,249.233231
118.642746,2.119254,196.741852,0.782479,251.434097
118.353676,2.126854,195.978226,0.778553,251.721039
118.671707,2.135026,196.62999,0.776067,253.367172
118.476921,2.126898,196.942307,0.781553,251.988327
118.550819,2.134225,197.353867,0.780011,253.014114
118.295502,2.11207,195.130295,0.780995,249.848358
118.661713,2.140602,198.590836,0.78183,254.007538
118.708168,2.093829,193.565552,0.778765,248.554596
118.602768,2.136345,196.918304,0.777177,253.376419
118.512718,2.106279,194.921844,0.780872,249.620834
118.686012,2.128856,197.00029,0.779688,252.665482
118.499718,2.162582,199.077362,0.776841,256.265411
118.677116,2.135806,197.245117,0.778175,253.471252
118.881607,2.149808,200.326767,0.783835,255.572586
118.630074,2.131292,197.264297,0.780209,252.835342
118.760674,2.1446,198.194427,0.778166,254.694153
118.608421,2.123054,196.546875,0.78053,251.812027
118.858444,2.11982,196.948318,0.78167,251.958496
118.733643,2.12189,196.133606,0.778494,251.939743
118.612022,2.104194,194.641785,0.779869,249.582748
118.686905,2.111656,195.90477,0.781662,250.625885
118.589005,2.111299,195.427429,0.780533,250.376816
118.604332,2.133044,197.300095,0.779879,252.988205
118.811562,2.148613,198.178879,0.776319,255.28006
118.722427,2.126179,197.280487,0.78154,252.425186
118.932724,2.143741,199.457825,0.782307,254.960968
118.580536,2.106708,195.28096,0.781704,249.814575
118.454651,2.120245,195.494034,0.778386,251.152939
118.510811,2.107667,194.651367,0.779287,249.781326
118.309296,2.117576,194.448334,0.776151,250.528961
118.536377,2.118836,196.537048,0.78252,251.159195
118.385765,2.123671,196.152008,0.7802,251.41243
118.618576,2.115237,196.203766,0.78198,250.906433
118.812668,2.15338,198.792343,0.776992,255.848785
118.50235,2.143466,197.563187,0.77779,254.005783
118.629707,2.112914,195.644135,0.780534,250.654358
118.582474,2.12536,196.351135,0.779077,252.030502
118.484535,2.16212,200.621109,0.783132,256.177795
118.510605,2.131552,195.780411,0.775026,252.611481
118.753159,2.157613,199.753967,0.779609,256.223297
118.571388,2.14412,198.037476,0.778966,254.231339
118.663994,2.133065,196.907303,0.777927,253.118073
118.558594,2.143422,197.472534,0.77708,254.12114
118.416954,2.117457,193.955154,0.773522,250.742859
118.509789,2.103661,194.108978,0.778602,249.304428
118.814888,2.129309,197.33577,0.780003,252.993637
118.504349,2.102383,193.915314,0.778334,249.141495
118.225266,2.106408,192.556732,0.773225,249.030624
